,X,Index,Date,Year,Prev_date,nest_number,ID,Species,Start.Time,AMPM,AMPM_asnumeric,Duration_min,Start.Air.Temp,Start.Egg.Temp,Mean.Egg.Temp_offbout,Sunrise,Sunset,prev.sunset,Day.Length,ID_day,two_before_start,Air.Mean.2hr,Air.SD.2hr,Air.Max.2hr,Air.Min.2hr,log_Duration,Air_CV,TempRange_Mean,TempRange_SD,Date_2,Month_Year,Date_Written,predict_BestMod2hr
656,823,557,6/23/2016,2016,6/22/2016,16-29,2016BW029,BW,18.05,PM,2,156,40.978,39.8,37.507,6.23,21.05,21.04,14:41:27,2016BW029_124,16.05,42.64763143,3.51392403,45,31.689,5.049856007,0.082394354,five,two,6/23/2016,16-Jun,23-Jun-16,156.3222031
820,995,708,7/26/2016,2016,7/25/2016,16-55,2016BW055,BW,17.26,PM,2,228,45,36.851,33.542,6.43,20.53,20.54,14:10:25,2016BW055_157,15.26,41.97138041,6.463572634,45,19.579,5.429345629,0.153999525,five,four,7/26/2016,16-Jul,26-Jul-16,155.858676
753,922,635,7/4/2016,2016,7/3/2016,16-39,2016BW039,BW,14.24,PM,2,216,42.119,36.2,34.022,6.28,21.04,21.04,14:36:39,2016BW039_135,12.24,41.75956659,4.156020769,45,28.766,5.375278408,0.099522603,five,three,7/4/2016,16-Jul,4-Jul-16,155.5761786
638,805,484,6/10/2016,2016,6/9/2016,16-12,2016BW012,BW,17.21,PM,2,172,35.877,37.425,32.057,6.22,21.01,21,14:38:57,2016BW012_111,15.21,40.14528116,3.353504907,45,32.278,5.147494477,0.083534224,five,two,6/10/2016,16-Jun,10-Jun-16,155.2357532
685,854,544,6/19/2016,2016,6/18/2016,16-28,2016BW028,BW,17.26,PM,2,166,34.308,40.2,36.09,6.22,21.04,21.03,14:41:38,2016BW028_120,15.26,39.48952352,3.721129317,45,32.175,5.111987788,0.094230798,four,two,6/19/2016,16-Jun,19-Jun-16,154.757833
639,806,502,6/20/2016,2016,6/19/2016,16-12,2016BW012,BW,17.23,PM,2,172,37.535,37.563,33.422,6.23,21.04,21.03,14:41:40,2016BW012_121,15.23,40.0271984,3.364706257,45,32.278,5.147494477,0.084060499,five,two,6/20/2016,16-Jun,20-Jun-16,154.6748726
682,851,633,7/3/2016,2016,7/2/2016,16-39,2016BW039,BW,17,PM,2,84,31.153,28.916,32.326,6.27,21.05,21.04,14:37:20,2016BW039_134,15,41.00066708,3.683797508,45,30.722,4.430816799,0.089847258,five,two,7/3/2016,16-Jul,3-Jul-16,154.569836
205,313,278,7/7/2015,2015,7/6/2015,15-29,2015BW029,BW,10.01,AM,1,108,19.984,34.281,30.989,6.29,21.04,21.04,14:34:55,2015BW029_44,8.01,23.25869586,2.190494464,28.642,17.13,4.682131227,0.094179591,two,two,7/7/2015,15-Jul,7-Jul-15,154.2362164
824,999,703,7/23/2016,2016,7/22/2016,16-55,2016BW055,BW,17.36,PM,2,204,45,39.121,36.703,6.4,20.55,20.56,14:15:05,2016BW055_154,15.36,41.76367077,6.635872817,45,19.579,5.318119994,0.158891034,five,four,7/23/2016,16-Jul,23-Jul-16,154.1435019
640,807,478,6/6/2016,2016,6/5/2016,16-12,2016BW012,BW,17.25,PM,2,148,36.146,37.7,32.644,6.22,20.59,20.58,14:36:25,2016BW012_107,15.25,39.90771186,3.372682369,45,32.278,4.997212274,0.084512046,four,two,6/6/2016,16-Jun,6-Jun-16,154.1233589
30,46,446,8/9/2015,2015,8/8/2015,15-57,2015BW057,BW,2.09,AM,1,116,22.609,34.572,34.607,6.54,20.4,20.41,13:46:44,2015BW057_77,0.09,23.84634,1.092893272,26.231,22.154,4.753590191,0.04583065,two,one,8/9/2015,15-Aug,9-Aug-15,153.9187727
607,774,673,7/11/2016,2016,7/10/2016,16-48,2016BW048,BW,18.05,PM,2,186,36.769,38.924,35.738,6.32,21.02,21.02,14:30:29,2016BW048_142,16.05,37.37314576,3.117999217,45,30.419,5.225746674,0.083428867,four,two,7/11/2016,16-Jul,11-Jul-16,153.7555463
396,537,447,8/9/2015,2015,8/8/2015,15-57,2015BW057,BW,18.01,PM,2,82,31.179,37.069,35.235,6.54,20.4,20.41,13:46:44,2015BW057_77,4.01,22.67659322,0.700737942,23.641,20.96,4.406719247,0.030901376,two,one,8/9/2015,15-Aug,9-Aug-15,153.7323558
832,1007,712,7/28/2016,2016,7/27/2016,16-55,2016BW055,BW,17.46,PM,2,192,45,35.395,32.357,6.44,20.51,20.52,14:07:08,2016BW055_159,15.46,41.61958265,6.765873392,45,19.579,5.257495372,0.162564662,five,four,7/28/2016,16-Jul,28-Jul-16,152.9036683
833,1008,701,7/22/2016,2016,7/21/2016,16-55,2016BW055,BW,17.48,PM,2,186,45,38.06,36.159,6.4,20.56,20.57,14:16:34,2016BW055_153,15.48,41.59660958,6.78441986,45,19.579,5.225746674,0.163100309,five,four,7/22/2016,16-Jul,22-Jul-16,152.7164031
139,212,426,8/1/2015,2015,7/31/2015,15-50,2015BW050,BW,1.37,AM,1,180,21.151,38.309,37.044,6.47,20.49,20.49,14:01:35,2015BW050_69,-0.63,24.1999871,1.734893447,27.554,21.318,5.192956851,0.07168985,two,one,8/1/2015,15-Aug,1-Aug-15,152.7121627
769,941,530,6/10/2016,2016,6/9/2016,16-20,2016BW020,BW,19.12,PM,2,108,31.052,37.453,31.271,6.22,21.01,21,14:38:57,2016BW020_111,17.12,38.88315584,4.68757787,45,28.916,4.682131227,0.120555489,four,three,6/10/2016,16-Jun,10-Jun-16,152.676583
754,923,525,6/13/2016,2016,6/12/2016,16-19,2016BW019,BW,19.01,PM,2,58,27.751,35.636,32.045,6.22,21.02,21.01,14:40:19,2016BW019_114,17.01,36.9697046,4.185042548,45,27.751,4.060443011,0.113201947,four,three,6/13/2016,16-Jun,13-Jun-16,152.5070907
834,1009,699,7/21/2016,2016,7/20/2016,16-55,2016BW055,BW,17.54,PM,2,194,45,37.866,35.474,6.39,20.57,20.57,14:18:02,2016BW055_152,15.54,41.53202337,6.814145149,45,19.579,5.267858159,0.164069665,five,four,7/21/2016,16-Jul,21-Jul-16,152.2969535
688,857,547,6/21/2016,2016,6/20/2016,16-28,2016BW028,BW,17.36,PM,2,182,36.688,41.123,37.022,6.23,21.04,21.04,14:41:39,2016BW028_122,15.36,38.8604413,3.773665783,45,31.74,5.204006687,0.097108156,four,two,6/21/2016,16-Jun,21-Jun-16,151.8038414
725,894,556,6/22/2016,2016,6/21/2016,16-29,2016BW029,BW,18.17,PM,2,154,42.535,39.46,37.941,6.23,21.05,21.04,14:41:34,2016BW029_123,16.17,41.9662869,3.870566737,45,31.689,5.036952602,0.092230384,five,two,6/22/2016,16-Jun,22-Jun-16,151.6916823
601,768,670,7/8/2016,2016,7/7/2016,16-48,2016BW048,BW,18.19,PM,2,152,30.192,36.281,31.312,6.3,21.03,21.03,14:33:24,2016BW048_139,16.19,36.79344633,3.08442518,45,29.916,5.023880521,0.083830831,four,two,7/8/2016,16-Jul,8-Jul-16,151.4248873
602,769,671,7/9/2016,2016,7/8/2016,16-48,2016BW048,BW,18.19,PM,2,158,33.704,37.645,33.312,6.31,21.03,21.03,14:32:29,2016BW048_140,16.19,36.79344633,3.08442518,45,29.916,5.062595033,0.083830831,four,two,7/9/2016,16-Jul,9-Jul-16,151.4248873
836,1011,720,8/3/2016,2016,8/2/2016,16-55,2016BW055,BW,18.12,PM,2,124,42.505,29.49,28.034,6.49,20.46,20.46,13:56:38,2016BW055_165,16.12,41.35934441,6.848976899,45,20.96,4.820281566,0.165596844,five,four,8/3/2016,16-Aug,3-Aug-16,151.3886503
837,1012,710,7/27/2016,2016,7/26/2016,16-55,2016BW055,BW,18.24,PM,2,64,29.89,35.931,32.033,6.44,20.52,20.53,14:08:47,2016BW055_158,16.24,41.15057157,6.866722156,45,21.079,4.158883083,0.166868208,five,four,7/27/2016,16-Jul,27-Jul-16,150.406832
40,60,356,7/16/2015,2015,7/15/2015,15-43,2015BW043,BW,7.56,AM,1,96,22.705,34.545,36.078,6.35,21,21.01,14:25:41,2015BW043_53,5.56,22.04315932,1.224261927,25.55,18.699,4.564348191,0.055539313,two,one,7/16/2015,15-Jul,16-Jul-15,150.2071374
595,762,669,7/7/2016,2016,7/6/2016,16-48,2016BW048,BW,18.29,PM,2,132,32.872,38.17,33.606,6.29,21.04,21.04,14:34:17,2016BW048_138,16.29,36.37454915,3.057743091,44.936,29.64,4.882801923,0.084062708,four,two,7/7/2016,16-Jul,7-Jul-16,149.7522872
134,205,428,8/2/2015,2015,8/1/2015,15-50,2015BW050,BW,3.21,AM,1,76,21.987,36.933,36.368,6.48,20.48,20.49,13:59:48,2015BW050_70,1.21,23.44302018,1.682411415,27.235,20.46,4.33073334,0.071765984,two,one,8/2/2015,15-Aug,2-Aug-15,149.7100648
835,1010,704,7/24/2016,2016,7/23/2016,16-55,2016BW055,BW,18.34,PM,2,144,45,37.949,35.848,6.41,20.55,20.55,14:13:33,2016BW055_155,16.34,40.90615055,6.82634331,45,21.079,4.9698133,0.166878164,five,four,7/24/2016,16-Jul,24-Jul-16,149.5493483
593,760,674,7/12/2016,2016,7/11/2016,16-48,2016BW048,BW,18.35,PM,2,148,33.313,37.343,33.199,6.33,21.02,21.02,14:29:25,2016BW048_143,16.35,36.11159096,3.029133709,44.627,29.54,4.997212274,0.083882588,four,two,7/12/2016,16-Jul,12-Jul-16,148.7589562
531,690,266,6/27/2015,2015,6/26/2015,15-29,2015BW029,BW,14.05,PM,2,206,40.028,37.37,34.319,6.24,21.05,21.05,14:40:41,2015BW029_34,0.05,21.13473889,2.157958726,24.484,14.122,5.327876169,0.102104821,two,two,6/27/2015,15-Jun,27-Jun-15,148.2325664
592,759,672,7/10/2016,2016,7/9/2016,16-48,2016BW048,BW,18.39,PM,2,134,34.097,37.206,33.657,6.31,21.03,21.03,14:31:30,2016BW048_141,16.39,35.93733107,3.010980532,44.135,29.34,4.8978398,0.0837842,four,two,7/10/2016,16-Jul,10-Jul-16,148.0968369
543,703,649,6/29/2016,2016,6/28/2016,16-40,2016BW040,BW,16.19,PM,2,114,36.525,38.56,35.775,6.25,21.05,21.05,14:39:36,2016BW040_130,14.19,41.53033898,2.289454813,45,36.498,4.736198448,0.055127285,five,two,6/29/2016,16-Jun,29-Jun-16,147.804438
544,704,651,6/30/2016,2016,6/29/2016,16-40,2016BW040,BW,16.19,PM,2,134,38.784,38.924,37.165,6.26,21.05,21.04,14:39:07,2016BW040_131,14.19,41.53033898,2.289454813,45,36.498,4.8978398,0.055127285,five,two,6/30/2016,16-Jun,30-Jun-16,147.804438
376,517,948,5/29/2016,2016,5/28/2016,16-2,2016SC02,SC,6.25,AM,1,136,16.463,35.022,23.319,6.25,20.54,20.52,14:29:02,2016SC02_99,4.25,40.44752119,6.49940891,45,27.014,4.912654886,0.160687447,five,four,5/29/2016,16-May,29-May-16,147.4655749
399,541,689,7/15/2016,2016,7/14/2016,16-51,2016BW051,BW,16.51,PM,2,100,45,40.171,34.714,6.35,21.01,21.01,14:25:59,2016BW051_146,14.51,44.68948136,0.764605927,45,41.123,4.605170186,0.017109304,five,one,7/15/2016,16-Jul,15-Jul-16,147.4336491
524,683,272,7/3/2015,2015,7/2/2015,15-29,2015BW029,BW,14.47,PM,2,248,36.633,36.012,34.482,6.27,21.05,21.05,14:37:50,2015BW029_40,0.47,20.87922881,2.101672158,23.665,13.978,5.513428746,0.100658515,two,two,7/3/2015,15-Jul,3-Jul-15,147.4033848
679,848,550,6/24/2016,2016,6/23/2016,16-28,2016BW028,BW,17.56,PM,2,144,32.639,39.149,35.398,6.24,21.05,21.04,14:41:16,2016BW028_125,15.56,37.56322852,3.667571477,45,29.89,4.9698133,0.09763728,four,two,6/24/2016,16-Jun,24-Jun-16,146.7362887
408,551,687,7/14/2016,2016,7/13/2016,16-51,2016BW051,BW,15.59,PM,2,196,45,39.093,34.326,6.34,21.01,21.01,14:27:10,2016BW051_145,13.59,44.66249492,0.894468876,45,40.114,5.278114659,0.020027293,five,one,7/14/2016,16-Jul,14-Jul-16,146.6976565
671,840,655,7/1/2016,2016,6/30/2016,16-43,2016BW043,BW,17.51,PM,2,112,36.796,31.944,27.82,6.26,21.05,21.05,14:38:34,2016BW043_132,15.51,42.69660181,3.625508018,45,31.128,4.718498871,0.084913269,five,two,7/1/2016,16-Jul,1-Jul-16,146.6378044
652,819,581,7/4/2016,2016,7/3/2016,16-35,2016BW035,BW,16.28,PM,2,130,35.529,39.715,36.765,6.28,21.04,21.04,14:36:39,2016BW035_135,14.28,42.06995593,3.483712907,45,32.175,4.86753445,0.08280762,five,two,7/4/2016,16-Jul,4-Jul-16,146.5187449
511,669,282,7/11/2015,2015,7/10/2015,15-29,2015BW029,BW,15.31,PM,2,260,31.868,35.662,34.381,6.31,21.03,21.03,14:31:16,2015BW029_48,1.31,20.59512806,2.043387427,23.617,13.762,5.560681631,0.099217029,two,two,7/11/2015,15-Jul,11-Jul-15,146.4608899
655,822,579,7/2/2016,2016,7/1/2016,16-35,2016BW035,BW,16.2,PM,2,134,36.471,35.904,33.715,6.27,21.05,21.04,14:37:59,2016BW035_133,14.2,42.05020339,3.511062948,45,31.255,4.8978398,0.083496931,five,two,7/2/2016,16-Jul,2-Jul-16,146.3032855
657,824,584,7/7/2016,2016,7/6/2016,16-35,2016BW035,BW,16.18,PM,2,160,45,39.375,37.212,6.29,21.04,21.04,14:34:17,2016BW035_138,14.18,42.03751073,3.520496437,45,31.128,5.075173815,0.083746549,five,two,7/7/2016,16-Jul,7-Jul-16,146.203705
658,825,585,7/8/2016,2016,7/7/2016,16-35,2016BW035,BW,16.22,PM,2,154,42.564,38.952,36.246,6.3,21.03,21.03,14:33:24,2016BW035_139,14.22,42.03571556,3.521399021,45,31.255,5.036952602,0.083771597,five,two,7/8/2016,16-Jul,8-Jul-16,146.1916818
418,561,405,7/19/2015,2015,7/18/2015,15-48,2015SC048,SC,17.39,PM,2,136,44.503,37.042,36.276,6.37,20.59,20.59,14:21:51,2015SC048_56,3.39,22.68017083,1.066130006,25.428,20.388,4.912654886,0.047007142,two,one,7/19/2015,15-Jul,19-Jul-15,145.7741192
445,588,286,6/27/2015,2015,6/26/2015,15-31,2015SC031,SC,15.59,PM,2,274,40.314,40.544,38.672,6.24,21.05,21.05,14:40:41,2015SC031_34,1.59,20.84425769,1.360781836,23.448,18.604,5.613128106,0.065283296,two,one,6/27/2015,15-Jun,27-Jun-15,145.7074031
416,559,411,7/24/2015,2015,7/23/2015,15-48,2015SC048,SC,17.49,PM,2,170,40.862,36.173,35.57,6.41,20.55,20.56,14:14:42,2015SC048_61,3.49,22.53504025,1.028484617,25.355,19.96,5.135798437,0.045639351,two,one,7/24/2015,15-Jul,24-Jul-15,145.5036157
441,584,297,7/5/2015,2015,7/4/2015,15-31,2015SC031,SC,16.19,PM,2,232,37.069,40.891,39.52,6.28,21.04,21.05,14:36:28,2015SC031_42,2.19,20.6727588,1.327042725,23.448,18.604,5.446737372,0.064192822,two,one,7/5/2015,15-Jul,5-Jul-15,145.3625024
471,616,279,7/8/2015,2015,7/7/2015,15-29,2015BW029,BW,17.17,PM,2,114,32.098,35.315,33.974,6.3,21.04,21.04,14:34:05,2015BW029_45,3.17,19.94302825,1.742882612,22.609,14.074,4.736198448,0.087393077,one,one,7/8/2015,15-Jul,8-Jul-15,145.093592
415,558,407,7/20/2015,2015,7/19/2015,15-48,2015SC048,SC,18.17,PM,2,110,40.4,36.498,35.193,6.38,20.58,20.59,14:20:30,2015SC048_57,4.17,22.25660805,1.02092645,24.002,19.056,4.700480366,0.045870712,two,one,7/20/2015,15-Jul,20-Jul-15,144.8327112
417,560,403,7/18/2015,2015,7/17/2015,15-48,2015SC048,SC,18.21,PM,2,84,42.833,37.124,36.543,6.36,20.59,21,14:23:10,2015SC048_55,4.21,22.21824364,1.029988726,24.002,19.056,4.430816799,0.046357792,two,one,7/18/2015,15-Jul,18-Jul-15,144.716528
686,855,568,6/25/2016,2016,6/24/2016,16-35,2016BW035,BW,16.58,PM,2,174,45,40.372,37.273,6.24,21.05,21.05,14:41:03,2016BW035_126,14.58,41.93017778,3.740008799,45,30.066,5.159055299,0.089196111,five,two,6/25/2016,16-Jun,25-Jun-16,144.6944327
470,615,273,7/4/2015,2015,7/3/2015,15-29,2015BW029,BW,17.45,PM,2,74,28.394,36.012,32.332,6.27,21.05,21.05,14:37:10,2015BW029_41,3.45,19.79959134,1.732960296,22.465,14.361,4.304065093,0.087525054,one,one,7/4/2015,15-Jul,4-Jul-15,144.5246202
3,8,690,7/15/2016,2016,7/14/2016,16-51,2016BW051,BW,7.01,AM,1,72,20.412,39.205,30.876,6.35,21.01,21.01,14:25:59,2016BW051_146,5.01,44.68948136,0.764605927,45,41.123,4.276666119,0.017109304,five,one,7/15/2016,16-Jul,15-Jul-16,144.4660343
684,853,656,7/2/2016,2016,7/1/2016,16-43,2016BW043,BW,18.03,PM,2,50,39.065,37.508,32.828,6.27,21.05,21.04,14:37:59,2016BW043_133,16.03,42.25276563,3.715317056,45,31.128,3.912023005,0.087930743,five,two,7/2/2016,16-Jul,2-Jul-16,144.3018535
431,574,294,7/3/2015,2015,7/2/2015,15-31,2015SC031,SC,17.41,PM,2,150,30.95,41.065,39.692,6.27,21.05,21.05,14:37:50,2015SC031_40,3.41,20.09922555,1.258434182,22.753,17.843,5.010635294,0.062611078,two,one,7/3/2015,15-Jul,3-Jul-15,144.1051587
434,577,284,6/26/2015,2015,6/25/2015,15-31,2015SC031,SC,18.19,PM,2,130,33.783,41.648,39.854,6.24,21.05,21.05,14:41:13,2015SC031_33,4.19,19.91793351,1.295725876,22.298,17.344,4.86753445,0.065053228,one,one,6/26/2015,15-Jun,26-Jun-15,143.5691313
468,613,265,6/26/2015,2015,6/25/2015,15-29,2015BW029,BW,18.59,PM,2,28,28.122,31.816,30.93,6.24,21.05,21.05,14:41:13,2015BW029_33,4.59,19.51896234,1.724433633,22.537,14.361,3.33220451,0.088346583,one,one,6/26/2015,15-Jun,26-Jun-15,143.3594728
697,866,578,7/1/2016,2016,6/30/2016,16-35,2016BW035,BW,15.54,PM,2,94,32.898,37.315,34.355,6.26,21.05,21.05,14:38:34,2016BW035_132,13.54,41.67923955,3.801755365,45,29.54,4.543294782,0.091214605,five,two,7/1/2016,16-Jul,1-Jul-16,143.3213456
437,580,295,7/4/2015,2015,7/3/2015,15-31,2015SC031,SC,18.55,PM,2,106,27.554,40.688,38.492,6.27,21.05,21.05,14:37:10,2015SC031_41,4.55,19.80267405,1.312394579,22.345,17.344,4.663439094,0.066273604,one,one,7/4/2015,15-Jul,4-Jul-15,143.2448853
436,579,290,6/30/2015,2015,6/29/2015,15-31,2015SC031,SC,18.59,PM,2,196,34.15,41.825,40.388,6.26,21.05,21.05,14:39:28,2015SC031_37,4.59,19.79804172,1.31100412,22.345,17.344,5.278114659,0.066218879,one,one,6/30/2015,15-Jun,30-Jun-15,143.2366951
734,903,573,6/28/2016,2016,6/27/2016,16-35,2016BW035,BW,17.16,PM,2,76,44.165,38.532,36.137,6.25,21.05,21.05,14:40:02,2016BW035_129,15.16,41.78639661,3.978795519,45,29.54,4.33073334,0.095217483,five,two,6/28/2016,16-Jun,28-Jun-16,142.9365173
719,888,582,7/5/2016,2016,7/4/2016,16-35,2016BW035,BW,15.5,PM,2,198,44.288,38.7,36.123,6.28,21.04,21.04,14:35:54,2016BW035_136,13.5,41.59989944,3.858217956,45,29.265,5.288267031,0.092745848,five,two,7/5/2016,16-Jul,5-Jul-16,142.7108412
140,213,277,7/7/2015,2015,7/6/2015,15-29,2015BW029,BW,5.49,AM,1,100,26.573,34.466,31.636,6.29,21.04,21.04,14:34:55,2015BW029_44,3.49,19.78042185,1.736195077,22.465,14.361,4.605170186,0.08777341,one,one,7/7/2015,15-Jul,7-Jul-15,141.45919
752,921,571,6/27/2016,2016,6/26/2016,16-35,2016BW035,BW,17.3,PM,2,154,45,40.171,37.599,6.25,21.05,21.04,14:40:25,2016BW035_128,15.3,41.62975932,4.150109319,45,28.965,5.036952602,0.099690928,five,three,6/27/2016,16-Jun,27-Jun-16,141.4455097
624,791,548,6/22/2016,2016,6/21/2016,16-28,2016BW028,BW,18.24,PM,2,158,36.878,41.268,37.063,6.23,21.05,21.04,14:41:34,2016BW028_123,16.24,35.81909846,3.241070217,45,29.865,5.062595033,0.090484416,four,two,6/22/2016,16-Jun,22-Jun-16,141.2781269
141,214,283,7/11/2015,2015,7/10/2015,15-29,2015BW029,BW,6.03,AM,1,102,21.175,33.704,32.435,6.31,21.03,21.03,14:31:16,2015BW029_48,4.03,19.7102194,1.743444932,22.465,14.361,4.624972813,0.088453857,one,one,7/11/2015,15-Jul,11-Jul-15,141.1229167
621,788,549,6/23/2016,2016,6/22/2016,16-28,2016BW028,BW,18.26,PM,2,146,31.97,40.4,35.738,6.23,21.05,21.04,14:41:27,2016BW028_124,16.26,35.71095761,3.205418761,45,29.865,4.983606622,0.08976009,four,two,6/23/2016,16-Jun,23-Jun-16,140.9836658
740,909,576,6/30/2016,2016,6/29/2016,16-35,2016BW035,BW,15.4,PM,2,118,40.372,37.811,35.648,6.26,21.05,21.04,14:39:07,2016BW035_131,13.4,41.36729718,4.030434878,45,29.265,4.770684624,0.097430462,five,three,6/30/2016,16-Jun,30-Jun-16,140.8891015
732,901,658,7/3/2016,2016,7/2/2016,16-43,2016BW043,BW,18.15,PM,2,66,36.146,34.308,31.956,6.27,21.05,21.04,14:37:20,2016BW043_134,16.15,41.61211013,3.944085301,45,31.128,4.189654742,0.094782151,five,two,7/3/2016,16-Jul,3-Jul-16,140.456711
668,837,54,6/23/2015,2015,6/22/2015,15-7,2015SC07,SC,22.2,PM,2,280,24.122,35.315,34.791,6.23,21.04,21.04,14:41:38,2015SC07_30,8.2,25.84773559,3.610929155,37.59,18.771,5.634789603,0.139700019,three,two,6/23/2015,15-Jun,23-Jun-15,139.127786
582,749,75,6/25/2015,2015,6/24/2015,15-8,2015SC08,SC,21.13,PM,2,166,27.875,25.55,24.226,6.23,21.05,21.05,14:41:25,2015SC08_32,7.13,23.37110632,2.909478734,31.459,17.772,5.111987788,0.124490415,two,two,6/25/2015,15-Jun,25-Jun-15,139.0960009
757,928,574,6/29/2016,2016,6/28/2016,16-35,2016BW035,BW,17.5,PM,2,104,34.281,37.59,33.821,6.25,21.05,21.05,14:39:36,2016BW035_130,15.5,41.33530135,4.399828921,45,28.147,4.644390899,0.106442406,five,three,6/29/2016,16-Jun,29-Jun-16,138.9879396
661,828,31,6/6/2015,2015,6/5/2015,15-7,2015SC07,SC,22.18,PM,2,176,22.274,38.896,38.252,6.23,20.58,20.58,14:35:51,2015SC07_13,8.18,25.68822881,3.536074454,37.178,18.771,5.170483995,0.137653494,three,two,6/6/2015,15-Jun,6-Jun-15,138.9091575
497,654,59,6/17/2015,2015,6/16/2015,15-8,2015SC08,SC,13.23,PM,2,146,40.028,32.794,34.201,6.22,21.03,21.03,14:41:02,2015SC08_24,-0.77,22.01129379,1.995778508,25.501,18.485,4.983606622,0.090670659,two,one,6/17/2015,15-Jun,17-Jun-15,137.8796577
496,653,62,6/19/2015,2015,6/18/2015,15-8,2015SC08,SC,13.29,PM,2,142,42.327,34.598,35.127,6.22,21.04,21.03,14:41:27,2015SC08_26,-0.71,21.98776136,1.995603742,25.501,18.461,4.955827058,0.090759751,two,one,6/19/2015,15-Jun,19-Jun-15,137.8218641
495,652,72,6/24/2015,2015,6/23/2015,15-8,2015SC08,SC,13.31,PM,2,132,45,34.942,39.464,6.23,21.05,21.04,14:41:33,2015SC08_31,-0.69,21.97991515,1.99545694,25.501,18.438,4.882801923,0.090785471,two,one,6/24/2015,15-Jun,24-Jun-15,137.8028025
493,650,69,6/23/2015,2015,6/22/2015,15-8,2015SC08,SC,13.33,PM,2,126,45,34.81,38.665,6.23,21.04,21.04,14:41:38,2015SC08_30,-0.67,21.97191304,1.995113894,25.501,18.343,4.836281907,0.090802921,two,one,6/23/2015,15-Jun,23-Jun-15,137.7838165
494,651,71,6/23/2015,2015,6/22/2015,15-8,2015SC08,SC,22.35,PM,2,178,25.477,23.689,23.738,6.23,21.04,21.04,14:41:38,2015SC08_30,8.35,21.97191304,1.995113894,25.501,18.343,5.18178355,0.090802921,two,one,6/23/2015,15-Jun,23-Jun-15,137.7838165
492,649,64,6/20/2015,2015,6/19/2015,15-8,2015SC08,SC,13.37,PM,2,120,44.288,36.092,39.464,6.22,21.04,21.04,14:41:34,2015SC08_27,-0.63,21.95577178,1.9940719,25.501,18.295,4.787491743,0.090822218,two,one,6/20/2015,15-Jun,20-Jun-15,137.7463417
491,648,68,6/22/2015,2015,6/21/2015,15-8,2015SC08,SC,13.39,PM,2,268,45,36.905,39.406,6.23,21.04,21.04,14:41:40,2015SC08_29,-0.61,21.94772635,1.993264974,25.501,18.295,5.590986981,0.090818746,two,one,6/22/2015,15-Jun,22-Jun-15,137.7283385
490,646,65,6/21/2015,2015,6/20/2015,15-8,2015SC08,SC,13.53,PM,2,116,45,37.015,40.057,6.22,21.04,21.04,14:41:39,2015SC08_28,-0.47,21.89848052,1.981996392,25.501,18.295,4.753590191,0.090508398,two,one,6/21/2015,15-Jun,21-Jun-15,137.633014
714,883,741,8/11/2016,2016,8/10/2016,16-57,2016BW057,BW,14.54,PM,2,88,45,38.365,33.428,6.56,20.37,20.38,13:41:18,2016BW057_173,12.54,41.45524942,3.850001575,45,31.561,4.477336814,0.092871268,five,two,8/11/2016,16-Aug,11-Aug-16,137.5980124
762,933,570,6/26/2016,2016,6/25/2016,16-35,2016BW035,BW,18,PM,2,140,45,41.59,37.742,6.24,21.05,21.05,14:40:46,2016BW035_127,16,41.12391582,4.505199152,45,28.147,4.941642423,0.109551804,five,three,6/26/2016,16-Jun,26-Jun-16,137.5765281
485,635,60,6/18/2015,2015,6/17/2015,15-8,2015SC08,SC,14.13,PM,2,98,40.573,34.071,37.42,6.22,21.03,21.03,14:41:16,2015SC08_25,0.13,21.79997652,1.955044988,25.428,18.295,4.584967479,0.089681059,two,one,6/18/2015,15-Jun,18-Jun-15,137.4527068
596,763,564,7/7/2016,2016,7/6/2016,16-30,2016BW030,BW,17.42,PM,2,116,39.375,35.823,34.748,6.29,21.04,21.04,14:34:17,2016BW030_138,15.42,42.06206295,3.059583703,45,33.94,4.753590191,0.072739744,five,two,7/7/2016,16-Jul,7-Jul-16,137.2922842
507,665,665,7/11/2016,2016,7/10/2016,16-47,2016BW047,BW,18.38,PM,2,116,37.315,37.508,34.591,6.32,21.02,21.02,14:30:29,2016BW047_142,16.38,40.23307345,2.034499704,44.75,36.335,4.753590191,0.050567842,five,two,7/11/2016,16-Jul,11-Jul-16,136.8046334
508,666,667,7/12/2016,2016,7/11/2016,16-47,2016BW047,BW,18.38,PM,2,136,38.756,37.893,32.674,6.33,21.02,21.02,14:29:25,2016BW047_143,16.38,40.23307345,2.034499704,44.75,36.335,4.912654886,0.050567842,five,two,7/12/2016,16-Jul,12-Jul-16,136.8046334
606,773,563,7/6/2016,2016,7/5/2016,16-30,2016BW030,BW,17.44,PM,2,122,38.309,35.877,35.026,6.29,21.04,21.03,14:35:07,2016BW030_137,15.44,41.93747215,3.11433849,45,33.94,4.804021045,0.074261474,five,two,7/6/2016,16-Jul,6-Jul-16,136.4954923
127,195,382,7/20/2015,2015,7/19/2015,15-46,2015BW046,BW,1.3,AM,1,72,22.369,35.368,34.396,6.38,20.58,20.59,14:20:30,2015BW046_57,-0.7,23.90128187,1.622343766,28.023,21.175,4.276666119,0.067876852,two,one,7/20/2015,15-Jul,20-Jul-15,135.9278522
