Index,Date,Year,Prev_date,nest_number,ID,Species,Start.Time,AMPM,AMPM_asnumeric,Duration_min,Start.Air.Temp,Start.Egg.Temp,Mean.Egg.Temp_offbout,Sunrise,Sunset,prev.sunset,Day.Length,ID_day,two_before_start,Air.Mean.2hr,Air.SD.2hr,Air.Max.2hr,Air.Min.2hr,log_Duration,predict_BestMod2hr,predict_BestMod2hrTim
568,6/25/2016,2016,6/24/2016,16-35,2016BW035,BW,16.58,PM,2,174,45,40.372,37.273,6.24,21.05,21.05,14:41:03,2016BW035_126,14.58,41.93017778,3.740008799,45,30.066,5.159055299,4.850498353,16.45760407
569,6/26/2016,2016,6/25/2016,16-35,2016BW035,BW,6.16,AM,1,140,21.7,40.66,33.476,6.24,21.05,21.05,14:40:46,2016BW035_127,4.16,21.84439619,1.314417096,25.841,18.176,4.941642423,4.285420401,7.793809417
570,6/26/2016,2016,6/25/2016,16-35,2016BW035,BW,18,PM,2,140,45,41.59,37.742,6.24,21.05,21.05,14:40:46,2016BW035_127,16,41.12391582,4.505199152,45,28.147,4.941642423,4.818859727,16.48123707
571,6/27/2016,2016,6/26/2016,16-35,2016BW035,BW,17.3,PM,2,154,45,40.171,37.599,6.25,21.05,21.04,14:40:25,2016BW035_128,15.3,41.62975932,4.150109319,45,28.965,5.036952602,4.838709595,16.52022712
572,6/28/2016,2016,6/27/2016,16-35,2016BW035,BW,6.42,AM,1,92,20.603,40.429,30.22,6.25,21.05,21.05,14:40:02,2016BW035_129,4.42,21.68624153,1.241412521,25.283,18.343,4.521788577,4.279214234,7.702379975
573,6/28/2016,2016,6/27/2016,16-35,2016BW035,BW,17.16,PM,2,76,44.165,38.532,36.137,6.25,21.05,21.05,14:40:02,2016BW035_129,15.16,41.78639661,3.978795519,45,29.54,4.33073334,4.844856218,16.50588052
574,6/29/2016,2016,6/28/2016,16-35,2016BW035,BW,17.5,PM,2,104,34.281,37.59,33.821,6.25,21.05,21.05,14:39:36,2016BW035_130,15.5,41.33530135,4.399828921,45,28.147,4.644390899,4.827154733,16.51605322
575,6/29/2016,2016,6/28/2016,16-35,2016BW035,BW,8.14,AM,1,64,20.531,35.262,30.082,6.25,21.05,21.05,14:39:36,2016BW035_130,6.14,21.73838317,1.200659122,25.671,19.056,4.158883083,4.281260331,7.704611544
576,6/30/2016,2016,6/29/2016,16-35,2016BW035,BW,15.4,PM,2,118,40.372,37.811,35.648,6.26,21.05,21.04,14:39:07,2016BW035_131,13.4,41.36729718,4.030434878,45,29.265,4.770684624,4.828410285,16.36913409
577,7/1/2016,2016,6/30/2016,16-35,2016BW035,BW,7.24,AM,1,76,21.843,36.471,33.097,6.26,21.05,21.05,14:38:34,2016BW035_132,5.24,21.53707435,1.125962338,24.195,18.699,4.33073334,4.273360746,7.596083306
578,7/1/2016,2016,6/30/2016,16-35,2016BW035,BW,15.54,PM,2,94,32.898,37.315,34.355,6.26,21.05,21.05,14:38:34,2016BW035_132,13.54,41.67923955,3.801755365,45,29.54,4.543294782,4.840651255,16.38900015
579,7/2/2016,2016,7/1/2016,16-35,2016BW035,BW,16.2,PM,2,134,36.471,35.904,33.715,6.27,21.05,21.04,14:37:59,2016BW035_133,14.2,42.05020339,3.511062948,45,31.255,4.8978398,4.855208293,16.40455351
580,7/3/2016,2016,7/2/2016,16-35,2016BW035,BW,9.56,AM,1,54,24.267,31.944,29.199,6.27,21.05,21.04,14:37:20,2016BW035_134,7.56,24.03037966,2.279453393,30.217,20.222,3.988984047,4.371200851,9.038575662
581,7/4/2016,2016,7/3/2016,16-35,2016BW035,BW,16.28,PM,2,130,35.529,39.715,36.765,6.28,21.04,21.04,14:36:39,2016BW035_135,14.28,42.06995593,3.483712907,45,32.175,4.86753445,4.855983405,16.40026987
582,7/5/2016,2016,7/4/2016,16-35,2016BW035,BW,15.5,PM,2,198,44.288,38.7,36.123,6.28,21.04,21.04,14:35:54,2016BW035_136,13.5,41.59989944,3.858217956,45,29.265,5.288267031,4.83753786,16.38321526
583,7/6/2016,2016,7/5/2016,16-35,2016BW035,BW,8.54,AM,1,20,25.258,34.36,32.965,6.29,21.04,21.03,14:35:07,2016BW035_137,6.54,22.32123444,1.501055058,26.524,19.579,2.995732274,4.30413207,8.055057803
584,7/7/2016,2016,7/6/2016,16-35,2016BW035,BW,16.18,PM,2,160,45,39.375,37.212,6.29,21.04,21.04,14:34:17,2016BW035_138,14.18,42.03751073,3.520496437,45,31.128,5.075173815,4.854710219,16.4038006
585,7/8/2016,2016,7/7/2016,16-35,2016BW035,BW,16.22,PM,2,154,42.564,38.952,36.246,6.3,21.03,21.03,14:33:24,2016BW035_139,14.22,42.03571556,3.521399021,45,31.255,5.036952602,4.854639774,16.40350826
586,7/8/2016,2016,7/7/2016,16-35,2016BW035,BW,8.16,AM,1,60,23.112,38.004,33.088,6.3,21.03,21.03,14:33:24,2016BW035_139,6.16,21.75773614,1.212076525,25.695,19.056,4.094344562,4.282019763,7.716869115
587,7/9/2016,2016,7/8/2016,16-35,2016BW035,BW,8.04,AM,1,54,22.393,35.797,32.824,6.31,21.03,21.03,14:32:29,2016BW035_140,6.04,21.6573842,1.155452018,25.089,18.961,3.988984047,4.27808184,7.654419681
588,6/28/2016,2016,6/27/2016,16-37,2016BW037,BW,17.34,PM,2,132,35.075,36.498,30.417,6.25,21.05,21.05,14:40:02,2016BW037_129,15.34,39.05971486,4.823303385,45,27.235,4.882801923,5.100519297,16.28048788
589,6/29/2016,2016,6/28/2016,16-37,2016BW037,BW,18.04,PM,2,128,28.866,35.128,29.564,6.25,21.05,21.05,14:39:36,2016BW037_130,16.04,38.00830508,4.827894823,45,27.087,4.852030264,5.059260795,15.88362182
590,6/29/2016,2016,6/28/2016,16-37,2016BW037,BW,7.02,AM,1,108,18.343,32.562,23.583,6.25,21.05,21.05,14:39:36,2016BW037_130,5.02,21.49994633,1.687741595,24.677,17.772,4.682131227,4.634564938,8.269209887
591,6/30/2016,2016,6/29/2016,16-37,2016BW037,BW,15.5,PM,2,238,37.015,36.633,32.214,6.26,21.05,21.04,14:39:07,2016BW037_131,13.5,42.23422134,4.057646095,45,30.469,5.472270674,5.225090502,17.15502662
592,7/1/2016,2016,6/30/2016,16-37,2016BW037,BW,16.26,PM,2,168,31.51,35.662,28.943,6.26,21.05,21.05,14:38:34,2016BW037_132,14.26,41.40691625,4.427007149,45,30.066,5.123963979,5.19262612,17.00023794
593,7/2/2016,2016,7/1/2016,16-37,2016BW037,BW,17.34,PM,2,76,34.81,37.178,33.007,6.27,21.05,21.04,14:37:59,2016BW037_133,15.34,39.05971486,4.823303385,45,27.235,4.33073334,5.100519297,16.28048788
594,7/2/2016,2016,7/1/2016,16-37,2016BW037,BW,8.2,AM,1,100,22.872,35.985,28.679,6.27,21.05,21.04,14:37:59,2016BW037_133,6.2,22.30741908,2.064631186,28.543,18.033,4.605170186,4.666251077,8.737801547
595,7/3/2016,2016,7/2/2016,16-37,2016BW037,BW,17.14,PM,2,188,30.343,36.715,30.598,6.27,21.05,21.04,14:37:20,2016BW037_134,15.14,39.78481256,4.753110255,45,28.32,5.236441963,5.128972946,16.52532305
596,7/3/2016,2016,7/2/2016,16-37,2016BW037,BW,8.02,AM,1,238,22.417,35.342,26.179,6.27,21.05,21.04,14:37:20,2016BW037_134,6.02,21.90724434,1.75842332,27.087,18.033,5.472270674,4.65054777,8.454149484
597,7/4/2016,2016,7/3/2016,16-37,2016BW037,BW,16.48,PM,2,228,36.444,36.417,33.488,6.28,21.04,21.04,14:36:39,2016BW037_135,14.48,40.72035992,4.610027009,45,28.369,5.429345629,5.165684877,16.81860488
598,7/5/2016,2016,7/4/2016,16-37,2016BW037,BW,16.56,PM,2,252,39.943,37.508,33.214,6.28,21.04,21.04,14:35:54,2016BW037_136,14.56,40.49753627,4.654605782,45,28.369,5.529429088,5.156941026,16.75327375
599,7/6/2016,2016,7/5/2016,16-37,2016BW037,BW,17.02,PM,2,226,40.4,37.069,33.424,6.29,21.04,21.03,14:35:07,2016BW037_137,15.02,40.24177468,4.688735445,45,28.32,5.420534999,5.146904654,16.67094864
600,7/8/2016,2016,7/7/2016,16-37,2016BW037,BW,16.42,PM,2,222,38.728,37.261,32.547,6.3,21.03,21.03,14:33:24,2016BW037_139,14.42,40.92882652,4.54953631,45,28.965,5.402677382,5.173865341,16.87163832
601,7/9/2016,2016,7/8/2016,16-37,2016BW037,BW,17.18,PM,2,218,40.429,38.06,33.5,6.31,21.03,21.03,14:32:29,2016BW037_140,15.18,39.63451545,4.768366743,45,28.32,5.384495063,5.123075119,16.47487842
602,7/11/2016,2016,7/10/2016,16-37,2016BW037,BW,17.44,PM,2,206,39.715,38.672,35.115,6.32,21.02,21.02,14:30:29,2016BW037_142,15.44,38.72954437,4.842983552,45,27.087,5.327876169,5.087563036,16.16371464
603,7/12/2016,2016,7/11/2016,16-37,2016BW037,BW,16.46,PM,2,270,42.863,38.728,34.357,6.33,21.02,21.02,14:29:25,2016BW037_143,14.46,40.7882682,4.590255811,45,28.369,5.598421959,5.168349674,16.83585206
604,7/13/2016,2016,7/12/2016,16-37,2016BW037,BW,6.46,AM,1,74,23.545,34.942,30.785,6.33,21.01,21.02,14:28:19,2016BW037_144,4.46,21.55693032,1.746115001,24.919,17.106,4.304065093,4.636801054,8.315961123
605,7/13/2016,2016,7/12/2016,16-37,2016BW037,BW,17.14,PM,2,240,41.942,39.29,34.994,6.33,21.01,21.02,14:28:19,2016BW037_144,15.14,39.78481256,4.753110255,45,28.32,5.480638923,5.128972946,16.52532305
606,7/5/2016,2016,7/4/2016,16-38,2016BW038,BW,16.42,PM,2,212,45,36.362,34.663,6.28,21.04,21.04,14:35:54,2016BW038_136,14.42,44.99897853,0.018128332,45,44.627,5.356586275,5.027086316,16.59458455
607,7/6/2016,2016,7/5/2016,16-38,2016BW038,BW,8.1,AM,1,74,23.28,35.529,31.307,6.29,21.04,21.03,14:35:07,2016BW038_137,6.1,21.40758247,1.331378572,24.146,18.247,4.304065093,4.324444109,8.210864444
608,7/6/2016,2016,7/5/2016,16-38,2016BW038,BW,16.56,PM,2,212,45,37.535,35.185,6.29,21.04,21.03,14:35:07,2016BW038_137,14.56,44.99962,0.0114,45,44.658,5.356586275,5.027111488,16.59193075
609,7/7/2016,2016,7/6/2016,16-38,2016BW038,BW,17.32,PM,2,172,45,37.893,34.385,6.29,21.04,21.04,14:34:17,2016BW038_138,15.32,44.92794766,0.576490453,45,37.783,5.147494477,5.024298985,16.80806337
610,7/7/2016,2016,7/6/2016,16-38,2016BW038,BW,6.54,AM,1,128,21.987,37.069,30.366,6.29,21.04,21.04,14:34:17,2016BW038_138,4.54,21.42973696,1.361177341,24.146,18.247,4.852030264,4.325313476,8.232099534
611,7/8/2016,2016,7/7/2016,16-38,2016BW038,BW,17.4,PM,2,134,45,38.032,34.138,6.3,21.03,21.03,14:33:24,2016BW038_139,15.4,44.89265213,0.68944214,45,37.783,4.8978398,5.022913949,16.84330991
612,7/8/2016,2016,7/7/2016,16-38,2016BW038,BW,8.4,AM,1,66,23.593,36.119,30.675,6.3,21.03,21.03,14:33:24,2016BW038_139,6.4,21.86309227,1.432263834,25.38,18.247,4.189654742,4.342318826,8.427098028
613,7/9/2016,2016,7/8/2016,16-38,2016BW038,BW,18.04,PM,2,134,45,38.728,35.517,6.31,21.03,21.03,14:32:29,2016BW038_140,16.04,44.72359409,1.193594125,45,36.281,4.8978398,5.016279921,16.99626077
614,7/9/2016,2016,7/8/2016,16-38,2016BW038,BW,8.26,AM,1,68,21.963,36.281,31.238,6.31,21.03,21.03,14:32:29,2016BW038_140,6.26,21.60721107,1.374594802,24.726,18.247,4.219507705,4.33227776,8.305200173
615,7/10/2016,2016,7/9/2016,16-38,2016BW038,BW,17.28,PM,2,176,45,39.914,37.044,6.31,21.03,21.03,14:31:30,2016BW038_141,15.28,44.9421529,0.536458749,45,37.783,5.170483995,5.024856415,16.79621485
616,7/10/2016,2016,7/9/2016,16-38,2016BW038,BW,7.36,AM,1,78,22.226,36.851,31.11,6.31,21.03,21.03,14:31:30,2016BW038_141,5.36,21.24879931,1.315666302,23.905,18.247,4.356708827,4.318213279,8.143865937
617,7/11/2016,2016,7/10/2016,16-38,2016BW038,BW,9.04,AM,1,58,27.161,38.532,36.448,6.32,21.02,21.02,14:30:29,2016BW038_142,7.04,22.43256629,1.628062302,26.965,18.461,4.060443011,4.364665627,8.72743138
618,7/11/2016,2016,7/10/2016,16-38,2016BW038,BW,18.32,PM,2,124,45,39.093,37.678,6.32,21.02,21.02,14:30:29,2016BW038_142,16.32,44.50684914,1.698581297,45,34.651,4.820281566,5.007774605,17.13148165
619,7/12/2016,2016,7/11/2016,16-38,2016BW038,BW,18.18,PM,2,146,45,39.545,37.448,6.33,21.02,21.02,14:29:25,2016BW038_143,16.18,44.6261987,1.449987238,45,35.182,4.983606622,5.012458016,17.06971436
620,7/12/2016,2016,7/11/2016,16-38,2016BW038,BW,8.22,AM,1,64,23.833,38.812,34.165,6.33,21.02,21.02,14:29:25,2016BW038_143,6.22,21.54854902,1.361708223,24.557,18.247,4.158883083,4.329975795,8.277398438
621,7/13/2016,2016,7/12/2016,16-38,2016BW038,BW,17.18,PM,2,210,45,40.2,37.831,6.33,21.01,21.02,14:28:19,2016BW038_144,15.18,44.95934568,0.504104701,45,37.783,5.347107531,5.025531079,16.78880553
622,7/13/2016,2016,7/12/2016,16-38,2016BW038,BW,6.4,AM,1,96,22.609,38.812,34.017,6.33,21.01,21.02,14:28:19,2016BW038_144,4.4,21.55725198,1.359644809,24.629,18.271,4.564348191,4.330317309,8.27981135
623,7/14/2016,2016,7/13/2016,16-38,2016BW038,BW,17.46,PM,2,144,45,41.327,36.927,6.34,21.01,21.01,14:27:10,2016BW038_145,15.46,44.85556906,0.808920982,45,37.783,4.9698133,5.021458767,16.88068887
624,7/14/2016,2016,7/13/2016,16-38,2016BW038,BW,8.12,AM,1,78,23.208,34.889,30.883,6.34,21.01,21.01,14:27:10,2016BW038_145,6.12,21.42435601,1.335572162,24.171,18.247,4.356708827,4.325102322,8.219033047
625,7/15/2016,2016,7/14/2016,16-38,2016BW038,BW,16.4,PM,2,110,45,41.414,37.766,6.35,21.01,21.01,14:25:59,2016BW038_146,14.4,44.98429444,0.289292534,45,38.421,4.700480366,5.026510096,16.70577419
626,7/15/2016,2016,7/14/2016,16-38,2016BW038,BW,20.22,PM,2,86,22.13,37.563,29.712,6.35,21.01,21.01,14:25:59,2016BW038_146,18.22,44.98429444,0.289292534,45,38.421,4.454347296,5.026510096,16.70577419
627,7/15/2016,2016,7/14/2016,16-38,2016BW038,BW,6.48,AM,1,90,19.722,40.286,32.004,6.35,21.01,21.01,14:25:59,2016BW038_146,4.48,21.48097288,1.361820767,24.388,18.271,4.49980967,4.327324031,8.251812482
631,7/18/2016,2016,7/17/2016,16-38,2016BW038,BW,6.4,AM,1,50,20.936,40.775,25.821,6.37,20.59,20.59,14:22:11,2016BW038_149,4.4,21.55725198,1.359644809,24.629,18.271,3.912023005,4.330317309,8.27981135
632,7/19/2016,2016,7/18/2016,16-38,2016BW038,BW,9.28,AM,1,96,26.207,32.355,32.431,6.37,20.58,20.59,14:20:50,2016BW038_150,7.28,23.31613222,2.766096097,45,18.461,4.564348191,4.399337748,9.552627513
633,7/3/2016,2016,7/2/2016,16-39,2016BW039,BW,17,PM,2,84,31.153,28.916,32.326,6.27,21.05,21.04,14:37:20,2016BW039_134,15,41.00066708,3.683797508,45,30.722,4.430816799,4.85732535,15.76877422
634,7/3/2016,2016,7/2/2016,16-39,2016BW039,BW,8.16,AM,1,74,22.681,31.791,28.255,6.27,21.05,21.04,14:37:20,2016BW039_134,6.16,22.71452673,1.318243146,26.256,20.079,4.304065093,4.362867344,7.813509023
635,7/4/2016,2016,7/3/2016,16-39,2016BW039,BW,14.24,PM,2,216,42.119,36.2,34.022,6.28,21.04,21.04,14:36:39,2016BW039_135,12.24,41.75956659,4.156020769,45,28.766,5.375278408,4.88710542,16.25998953
636,7/4/2016,2016,7/3/2016,16-39,2016BW039,BW,9.2,AM,1,26,24.195,34.229,32.864,6.28,21.04,21.04,14:36:39,2016BW039_135,7.2,24.51382308,2.137950932,30.343,20.269,3.258096538,4.433473757,8.849012257
637,7/5/2016,2016,7/4/2016,16-39,2016BW039,BW,8.26,AM,1,62,23.833,34.624,32.218,6.28,21.04,21.04,14:35:54,2016BW039_136,6.26,22.87902347,1.392325058,26.695,20.079,4.127134385,4.369322381,7.907808166
638,7/6/2016,2016,7/5/2016,16-39,2016BW039,BW,15.58,PM,2,194,41.502,37.206,35.039,6.29,21.04,21.03,14:35:07,2016BW039_137,13.58,42.55341162,3.651457594,45,31.128,5.267858159,4.918256792,16.34386908
639,7/7/2016,2016,7/6/2016,16-39,2016BW039,BW,16.24,PM,2,166,41.443,35.85,34.959,6.29,21.04,21.04,14:34:17,2016BW039_138,14.24,42.20924524,3.536437096,45,31.637,5.111987788,4.904751316,16.16378619
640,7/8/2016,2016,7/7/2016,16-39,2016BW039,BW,16.4,PM,2,110,34.995,35.342,32.956,6.3,21.03,21.03,14:33:24,2016BW039_139,14.4,41.8054463,3.53347247,45,32.201,4.700480366,4.888905792,16.00933208
641,7/9/2016,2016,7/8/2016,16-39,2016BW039,BW,14.5,PM,2,248,45,35.743,34.356,6.31,21.03,21.03,14:32:29,2016BW039_140,12.5,42.38546368,4.065330341,45,30.091,5.513428746,4.911666326,16.45836794
642,7/10/2016,2016,7/9/2016,16-39,2016BW039,BW,15.38,PM,2,206,45,37.015,35.824,6.31,21.03,21.03,14:31:30,2016BW039_141,13.38,42.68615981,3.792574188,45,30.091,5.327876169,4.923465981,16.45498899
643,7/11/2016,2016,7/10/2016,16-39,2016BW039,BW,16.34,PM,2,172,41.443,37.261,36.173,6.32,21.02,21.02,14:30:29,2016BW039_142,14.34,41.96988862,3.510481921,45,31.663,5.147494477,4.895358693,16.06181238
644,7/12/2016,2016,7/11/2016,16-39,2016BW039,BW,15.34,PM,2,248,45,36.417,34.748,6.33,21.02,21.02,14:29:25,2016BW039_143,13.34,42.70255085,3.813324054,45,30.091,5.513428746,4.924109183,16.47014142
645,7/13/2016,2016,7/12/2016,16-39,2016BW039,BW,16.52,PM,2,192,43.86,36.173,34.962,6.33,21.01,21.02,14:28:19,2016BW039_144,14.52,41.34118337,3.617319075,45,32.201,5.257495372,4.870687592,15.8693213
646,7/14/2016,2016,7/13/2016,16-39,2016BW039,BW,16.3,PM,2,100,42.654,36.633,34.768,6.34,21.01,21.01,14:27:10,2016BW039_145,14.3,42.08112833,3.508181194,45,31.637,4.605170186,4.899723865,16.10301953
647,7/14/2016,2016,7/13/2016,16-39,2016BW039,BW,9.46,AM,1,28,29.715,34.387,33.965,6.34,21.01,21.01,14:27:10,2016BW039_145,7.46,25.89956714,2.716083704,33.992,20.603,3.33220451,4.487851912,9.623618871
648,6/28/2016,2016,6/27/2016,16-40,2016BW040,BW,17.49,PM,2,110,35.877,39.008,35.173,6.25,21.05,21.05,14:40:02,2016BW040_129,15.49,36.45438298,2.318082416,41.59,31.484,4.700480366,4.700539338,14.64942469
649,6/29/2016,2016,6/28/2016,16-40,2016BW040,BW,16.19,PM,2,114,36.525,38.56,35.775,6.25,21.05,21.05,14:39:36,2016BW040_130,14.19,41.53033898,2.289454813,45,36.498,4.736198448,4.899725561,16.56261741
650,6/29/2016,2016,6/28/2016,16-40,2016BW040,BW,7.41,AM,1,74,17.701,33.521,26.3,6.25,21.05,21.05,14:39:36,2016BW040_130,5.41,19.24423729,1.192641225,21.103,17.082,4.304065093,4.248304573,7.636305883
651,6/30/2016,2016,6/29/2016,16-40,2016BW040,BW,16.19,PM,2,134,38.784,38.924,37.165,6.26,21.05,21.04,14:39:07,2016BW040_131,14.19,41.53033898,2.289454813,45,36.498,4.8978398,4.899725561,16.56261741
652,6/30/2016,2016,6/29/2016,16-43,2016BW043,BW,6.33,AM,1,88,21.199,31.944,27.942,6.26,21.05,21.04,14:39:07,2016BW043_131,4.33,22.31178208,0.897703135,24.291,20.674,4.477336814,4.287388812,8.365366084
653,6/30/2016,2016,6/29/2016,16-43,2016BW043,BW,18.39,PM,2,120,34.916,33.861,29.947,6.26,21.05,21.04,14:39:07,2016BW043_131,16.39,39.9319784,4.480493974,45,29.29,4.787491743,4.755714425,16.59213808
654,7/1/2016,2016,6/30/2016,16-43,2016BW043,BW,8.27,AM,1,76,24.122,32.381,27.893,6.26,21.05,21.05,14:38:34,2016BW043_132,6.27,22.40908475,0.887891213,24.847,20.674,4.33073334,4.291207079,8.398052108
655,7/1/2016,2016,6/30/2016,16-43,2016BW043,BW,17.51,PM,2,112,36.796,31.944,27.82,6.26,21.05,21.05,14:38:34,2016BW043_132,15.51,42.69660181,3.625508018,45,31.128,4.718498871,4.864201358,17.27272745
656,7/2/2016,2016,7/1/2016,16-43,2016BW043,BW,18.03,PM,2,50,39.065,37.508,32.828,6.27,21.05,21.04,14:37:59,2016BW043_133,16.03,42.25276563,3.715317056,45,31.128,3.912023005,4.846784727,17.14303274
657,7/2/2016,2016,7/1/2016,16-43,2016BW043,BW,7.39,AM,1,52,23.497,33.469,28.287,6.27,21.05,21.04,14:37:59,2016BW043_133,5.39,22.17740436,0.796113953,23.569,20.674,3.951243719,4.282115679,8.270648041
658,7/3/2016,2016,7/2/2016,16-43,2016BW043,BW,18.15,PM,2,66,36.146,34.308,31.956,6.27,21.05,21.04,14:37:20,2016BW043_134,16.15,41.61211013,3.944085301,45,31.128,4.189654742,4.821644684,16.99851044
659,7/3/2016,2016,7/2/2016,16-43,2016BW043,BW,7.33,AM,1,64,22.202,31.919,26.023,6.27,21.05,21.04,14:37:20,2016BW043_134,5.33,22.17187893,0.811711634,23.665,20.674,4.158883083,4.281898855,8.275268184
660,7/4/2016,2016,7/3/2016,16-43,2016BW043,BW,16.21,PM,2,294,45,36.769,36.497,6.28,21.04,21.04,14:36:39,2016BW043_135,14.21,44.21161501,1.971178845,45,35.315,5.683579767,4.92365218,17.13510094
661,7/5/2016,2016,7/4/2016,16-43,2016BW043,BW,6.51,AM,1,112,21.652,35.689,29.539,6.28,21.04,21.04,14:35:54,2016BW043_136,4.51,22.22789831,0.884355135,24.05,20.674,4.718498871,4.284097119,8.327798029
662,7/5/2016,2016,7/4/2016,16-43,2016BW043,BW,19.11,PM,2,108,34.466,38.032,34.442,6.28,21.04,21.04,14:35:54,2016BW043_136,17.11,37.340234,5.153011382,45,21.652,4.682131227,4.65401146,15.89856016
663,7/10/2016,2016,7/9/2016,16-47,2016BW047,BW,20,PM,2,56,32.639,37.811,32.909,6.31,21.03,21.03,14:31:30,2016BW047_141,18,36.50368362,2.191929256,43.163,32.691,4.025351691,4.631454107,14.92718015
664,7/11/2016,2016,7/10/2016,16-47,2016BW047,BW,6.36,AM,1,82,23.713,34.863,29.339,6.32,21.02,21.02,14:30:29,2016BW047_142,4.36,23.34269737,0.750116391,25.016,22.178,4.406719247,4.338112913,9.313848784
665,7/11/2016,2016,7/10/2016,16-47,2016BW047,BW,18.38,PM,2,116,37.315,37.508,34.591,6.32,21.02,21.02,14:30:29,2016BW047_142,16.38,40.23307345,2.034499704,44.75,36.335,4.753590191,4.777799559,16.27410429
666,7/12/2016,2016,7/11/2016,16-47,2016BW047,BW,6.24,AM,1,64,22.25,34.202,27.322,6.33,21.02,21.02,14:29:25,2016BW047_143,4.24,23.44920513,0.765182309,25.113,22.178,4.158883083,4.342292397,9.360738765
667,7/12/2016,2016,7/11/2016,16-47,2016BW047,BW,18.38,PM,2,136,38.756,37.893,32.674,6.33,21.02,21.02,14:29:25,2016BW047_143,16.38,40.23307345,2.034499704,44.75,36.335,4.912654886,4.777799559,16.27410429
668,7/7/2016,2016,7/6/2016,16-48,2016BW048,BW,7.31,AM,1,68,22.8,35.958,30.759,6.29,21.04,21.04,14:34:17,2016BW048_138,5.31,22.07069605,1.332266561,24.026,18.557,4.219507705,4.522323171,9.991680738
669,7/7/2016,2016,7/6/2016,16-48,2016BW048,BW,18.29,PM,2,132,32.872,38.17,33.606,6.29,21.04,21.04,14:34:17,2016BW048_138,16.29,36.37454915,3.057743091,44.936,29.64,4.882801923,4.860511746,16.16069066
670,7/8/2016,2016,7/7/2016,16-48,2016BW048,BW,18.19,PM,2,152,30.192,36.281,31.312,6.3,21.03,21.03,14:33:24,2016BW048_139,16.19,36.79344633,3.08442518,45,29.916,5.023880521,4.876949742,16.3310846
671,7/9/2016,2016,7/8/2016,16-48,2016BW048,BW,18.19,PM,2,158,33.704,37.645,33.312,6.31,21.03,21.03,14:32:29,2016BW048_140,16.19,36.79344633,3.08442518,45,29.916,5.062595033,4.876949742,16.3310846
672,7/10/2016,2016,7/9/2016,16-48,2016BW048,BW,18.39,PM,2,134,34.097,37.206,33.657,6.31,21.03,21.03,14:31:30,2016BW048_141,16.39,35.93733107,3.010980532,44.135,29.34,4.8978398,4.843354817,15.97470044
673,7/11/2016,2016,7/10/2016,16-48,2016BW048,BW,18.05,PM,2,186,36.769,38.924,35.738,6.32,21.02,21.02,14:30:29,2016BW048_142,16.05,37.37314576,3.117999217,45,30.419,5.225746674,4.8996978,16.56544506
674,7/12/2016,2016,7/11/2016,16-48,2016BW048,BW,18.35,PM,2,148,33.313,37.343,33.199,6.33,21.02,21.02,14:29:25,2016BW048_143,16.35,36.11159096,3.029133709,44.627,29.54,4.997212274,4.850192971,16.04862093
675,7/13/2016,2016,7/12/2016,16-48,2016BW048,BW,17.31,PM,2,176,36.878,38.644,35.104,6.33,21.01,21.02,14:28:19,2016BW048_144,15.31,38.77738444,3.154531657,45,32.794,5.170483995,4.954801705,17.1138611
676,7/14/2016,2016,7/13/2016,16-48,2016BW048,BW,19.47,PM,2,86,28.444,38.254,32.098,6.34,21.01,21.01,14:27:10,2016BW048_145,17.47,32.68286874,3.525482253,40.804,17.915,4.454347296,4.715646054,14.9616867
677,7/15/2016,2016,7/14/2016,16-48,2016BW048,BW,16.57,PM,2,160,36.742,38.924,30.684,6.35,21.01,21.01,14:25:59,2016BW048_146,14.57,39.96574011,3.118079554,45,33.757,5.075173815,5.001434118,17.54895759
681,7/18/2016,2016,7/17/2016,16-48,2016BW048,BW,16.31,PM,2,264,40.66,38.616,34.877,6.37,20.59,20.59,14:22:11,2016BW048_149,14.31,40.73501667,3.136819042,45,31.842,5.575949103,5.031621396,17.8488449
682,7/19/2016,2016,7/18/2016,16-48,2016BW048,BW,17.01,PM,2,190,40.057,39.093,35.911,6.37,20.58,20.59,14:20:50,2016BW048_150,15.01,39.8333209,3.121578642,45,33.574,5.247024072,4.99623784,17.50023219
683,7/20/2016,2016,7/19/2016,16-48,2016BW048,BW,17.37,PM,2,198,39.857,39.177,35.999,6.38,20.58,20.57,14:19:27,2016BW048_151,15.37,38.51213107,3.157055882,45,32.613,5.288267031,4.944392865,17.01432646
684,7/20/2016,2016,7/19/2016,16-48,2016BW048,BW,8.15,AM,1,44,25.987,36.688,33.949,6.38,20.58,20.57,14:19:27,2016BW048_151,6.15,22.56779209,1.505732941,26.304,18.557,3.784189634,4.541829778,10.25494222
685,7/21/2016,2016,7/20/2016,16-48,2016BW048,BW,17.41,PM,2,218,41.239,39.886,36.828,6.39,20.57,20.57,14:18:02,2016BW048_152,15.41,38.35448136,3.159898586,45,32.304,5.384495063,4.938206513,16.95574746
686,7/21/2016,2016,7/20/2016,16-48,2016BW048,BW,7.33,AM,1,62,24.074,36.769,33.025,6.39,20.57,20.57,14:18:02,2016BW048_152,5.33,22.07885989,1.333555642,24.074,18.557,4.127134385,4.522643529,9.995332681
